Date ,Close 
02-09-2025,"4,680.00"
01-09-2025,"4,734.90"
29-08-2025,"4,755.60"
28-08-2025,"4,699.90"
26-08-2025,"4,716.40"
25-08-2025,"4,725.30"
22-08-2025,"4,698.80"
21-08-2025,"4,691.90"
20-08-2025,"4,737.90"
19-08-2025,"4,653.20"
18-08-2025,"4,558.00"
14-08-2025,"4,358.20"
13-08-2025,"4,334.60"
12-08-2025,"4,252.50"
11-08-2025,"4,184.50"
08-08-2025,"4,170.10"
07-08-2025,"4,263.50"
06-08-2025,"4,242.00"
05-08-2025,"4,257.80"
04-08-2025,"4,197.20"
01-08-2025,"4,196.00"
31-07-2025,"4,267.40"
30-07-2025,"4,281.40"
29-07-2025,"3,999.00"
28-07-2025,"3,949.90"
25-07-2025,"3,997.00"
24-07-2025,"4,021.00"
23-07-2025,"4,043.90"
22-07-2025,"4,033.30"
21-07-2025,"4,023.70"
18-07-2025,"4,048.60"
17-07-2025,"4,055.90"
16-07-2025,"4,086.00"
15-07-2025,"4,026.70"
14-07-2025,"4,011.30"
11-07-2025,"4,064.20"
10-07-2025,"4,169.00"
09-07-2025,"4,190.90"
08-07-2025,"4,213.00"
07-07-2025,"4,236.30"
04-07-2025,"4,261.10"
03-07-2025,"4,348.70"
02-07-2025,"4,391.90"
01-07-2025,"4,452.40"
30-06-2025,"4,372.30"
27-06-2025,"4,313.50"
26-06-2025,"4,315.40"
25-06-2025,"4,276.40"
24-06-2025,"4,250.60"
23-06-2025,"4,335.80"
20-06-2025,"4,300.30"
19-06-2025,"4,203.10"
18-06-2025,"4,228.40"
17-06-2025,"4,059.10"
16-06-2025,"4,087.00"
13-06-2025,"4,051.90"
12-06-2025,"4,074.00"
11-06-2025,"4,078.20"
10-06-2025,"4,080.00"
09-06-2025,"4,179.10"
06-06-2025,"4,201.60"
05-06-2025,"4,153.50"
04-06-2025,"4,074.50"
03-06-2025,"4,055.20"
02-06-2025,"4,025.50"
30-05-2025,"4,002.10"
29-05-2025,"4,042.30"
28-05-2025,"4,042.30"
27-05-2025,"4,094.00"
26-05-2025,"4,138.40"
23-05-2025,"4,140.80"
22-05-2025,"4,082.70"
21-05-2025,"4,112.70"
20-05-2025,"4,071.50"
19-05-2025,"4,206.80"
16-05-2025,"4,189.70"
15-05-2025,"4,073.50"
14-05-2025,"4,049.20"
13-05-2025,"4,064.10"
