Date ,Close 
02-09-2025,"1,465.70"
01-09-2025,"1,468.40"
29-08-2025,"1,454.80"
28-08-2025,"1,449.80"
26-08-2025,"1,492.80"
25-08-2025,"1,504.20"
22-08-2025,"1,466.30"
21-08-2025,"1,493.50"
20-08-2025,"1,496.00"
19-08-2025,"1,476.10"
18-08-2025,"1,485.00"
14-08-2025,"1,489.80"
13-08-2025,"1,501.10"
12-08-2025,"1,499.10"
11-08-2025,"1,488.00"
08-08-2025,"1,475.70"
07-08-2025,"1,475.50"
06-08-2025,"1,463.20"
05-08-2025,"1,482.70"
04-08-2025,"1,474.40"
01-08-2025,"1,452.10"
31-07-2025,"1,467.90"
30-07-2025,"1,476.50"
29-07-2025,"1,472.40"
28-07-2025,"1,466.10"
25-07-2025,"1,490.10"
24-07-2025,"1,507.20"
23-07-2025,"1,529.80"
22-07-2025,"1,520.10"
21-07-2025,"1,530.40"
18-07-2025,"1,548.80"
17-07-2025,"1,543.90"
16-07-2025,"1,562.80"
15-07-2025,"1,566.40"
14-07-2025,"1,619.80"
11-07-2025,"1,638.30"
10-07-2025,"1,663.70"
09-07-2025,"1,674.00"
08-07-2025,"1,708.10"
07-07-2025,"1,710.40"
04-07-2025,"1,725.90"
03-07-2025,"1,711.90"
02-07-2025,"1,718.60"
01-07-2025,"1,718.30"
30-06-2025,"1,728.60"
27-06-2025,"1,723.30"
26-06-2025,"1,724.10"
25-06-2025,"1,717.10"
24-06-2025,"1,691.80"
23-06-2025,"1,703.20"
20-06-2025,"1,739.90"
19-06-2025,"1,713.90"
18-06-2025,"1,715.90"
17-06-2025,"1,729.60"
16-06-2025,"1,723.00"
13-06-2025,"1,695.30"
12-06-2025,"1,701.20"
11-06-2025,"1,721.90"
10-06-2025,"1,668.10"
09-06-2025,"1,648.30"
06-06-2025,"1,637.70"
05-06-2025,"1,632.40"
04-06-2025,"1,626.10"
03-06-2025,"1,630.40"
02-06-2025,"1,631.50"
30-05-2025,"1,636.60"
29-05-2025,"1,664.70"
28-05-2025,"1,657.30"
27-05-2025,"1,652.10"
26-05-2025,"1,673.60"
23-05-2025,"1,648.20"
22-05-2025,"1,633.00"
21-05-2025,"1,652.00"
20-05-2025,"1,638.30"
19-05-2025,"1,649.60"
16-05-2025,"1,659.90"
15-05-2025,"1,696.00"
14-05-2025,"1,637.70"
13-05-2025,"1,619.60"
12-05-2025,"1,670.30"
09-05-2025,"1,569.40"
08-05-2025,"1,580.70"
07-05-2025,"1,563.30"
06-05-2025,"1,579.10"
05-05-2025,"1,568.60"
02-05-2025,"1,576.50"
30-04-2025,"1,567.50"
29-04-2025,"1,569.00"
28-04-2025,"1,549.30"
25-04-2025,"1,578.20"
24-04-2025,"1,586.70"
23-04-2025,"1,594.00"
22-04-2025,"1,479.90"
21-04-2025,"1,482.00"
17-04-2025,"1,438.00"
16-04-2025,"1,431.70"
15-04-2025,"1,426.50"
11-04-2025,"1,390.55"
09-04-2025,"1,380.00"
08-04-2025,"1,403.35"
07-04-2025,"1,374.10"
04-04-2025,"1,422.10"
03-04-2025,"1,470.10"
02-04-2025,"1,527.55"
01-04-2025,"1,530.35"
28-03-2025,"1,592.50"
27-03-2025,"1,630.15"
26-03-2025,"1,633.40"
25-03-2025,"1,624.90"
24-03-2025,"1,604.15"
21-03-2025,"1,566.70"
20-03-2025,"1,562.00"
19-03-2025,"1,544.45"
18-03-2025,"1,558.20"
17-03-2025,"1,545.15"
13-03-2025,"1,534.75"
12-03-2025,"1,540.60"
11-03-2025,"1,567.85"
10-03-2025,"1,549.30"
07-03-2025,"1,557.95"
06-03-2025,"1,585.45"
05-03-2025,"1,572.95"
04-03-2025,"1,535.50"
03-03-2025,"1,572.40"
28-02-2025,"1,575.05"
27-02-2025,"1,629.20"
25-02-2025,"1,636.10"
24-02-2025,"1,644.05"
21-02-2025,"1,700.70"
20-02-2025,"1,687.55"
19-02-2025,"1,712.30"
18-02-2025,"1,725.50"
17-02-2025,"1,709.90"
14-02-2025,"1,711.25"
13-02-2025,"1,703.10"
12-02-2025,"1,717.30"
11-02-2025,"1,723.20"
10-02-2025,"1,733.85"
07-02-2025,"1,725.65"
06-02-2025,"1,723.50"
05-02-2025,"1,712.85"
04-02-2025,"1,732.55"
03-02-2025,"1,692.00"
01-02-2025,"1,694.00"
31-01-2025,"1,725.45"
30-01-2025,"1,713.10"
29-01-2025,"1,719.00"
28-01-2025,"1,693.25"
27-01-2025,"1,711.95"
24-01-2025,"1,792.85"
23-01-2025,"1,807.00"
22-01-2025,"1,827.70"
21-01-2025,"1,802.40"
20-01-2025,"1,796.20"
17-01-2025,"1,788.90"
16-01-2025,"1,792.25"
15-01-2025,"1,825.70"
14-01-2025,"1,813.55"
13-01-2025,"1,989.40"
10-01-2025,"1,995.10"
09-01-2025,"1,934.80"
08-01-2025,"1,932.25"
07-01-2025,"1,915.90"
06-01-2025,"1,953.05"
03-01-2025,"1,946.65"
02-01-2025,"1,972.20"
01-01-2025,"1,911.95"
31-12-2024,"1,917.40"
30-12-2024,"1,928.95"
27-12-2024,"1,892.00"
26-12-2024,"1,900.75"
24-12-2024,"1,896.95"
23-12-2024,"1,903.00"
20-12-2024,"1,911.35"
19-12-2024,"1,934.25"
18-12-2024,"1,960.35"
17-12-2024,"1,950.60"
16-12-2024,"1,954.40"
13-12-2024,"1,968.80"
12-12-2024,"1,936.20"
11-12-2024,"1,930.90"
10-12-2024,"1,936.35"
09-12-2024,"1,909.90"
06-12-2024,"1,922.70"
05-12-2024,"1,924.00"
04-12-2024,"1,897.65"
03-12-2024,"1,890.75"
02-12-2024,"1,871.50"
29-11-2024,"1,848.05"
28-11-2024,"1,840.90"
27-11-2024,"1,891.05"
26-11-2024,"1,899.55"
25-11-2024,"1,891.70"
22-11-2024,"1,898.40"
21-11-2024,"1,836.35"
19-11-2024,"1,820.55"
18-11-2024,"1,835.00"
14-11-2024,"1,858.95"
13-11-2024,"1,864.75"
12-11-2024,"1,872.85"
11-11-2024,"1,867.30"
08-11-2024,"1,837.50"
07-11-2024,"1,831.95"
06-11-2024,"1,838.40"
05-11-2024,"1,773.55"
04-11-2024,"1,762.95"
01-11-2024,"1,757.40"
31-10-2024,"1,766.05"
30-10-2024,"1,838.80"
29-10-2024,"1,871.75"
28-10-2024,"1,871.75"
25-10-2024,"1,852.35"
24-10-2024,"1,844.90"
23-10-2024,"1,845.75"
22-10-2024,"1,822.75"
21-10-2024,"1,843.60"
18-10-2024,"1,857.70"
17-10-2024,"1,867.80"
16-10-2024,"1,865.25"
15-10-2024,"1,870.10"
14-10-2024,"1,855.90"
11-10-2024,"1,839.65"
10-10-2024,"1,808.65"
09-10-2024,"1,809.70"
08-10-2024,"1,789.45"
07-10-2024,"1,776.95"
04-10-2024,"1,776.60"
03-10-2024,"1,778.55"
01-10-2024,"1,816.50"
30-09-2024,"1,796.10"
27-09-2024,"1,808.40"
26-09-2024,"1,783.85"
25-09-2024,"1,782.40"
24-09-2024,"1,775.60"
23-09-2024,"1,752.80"
20-09-2024,"1,760.05"
19-09-2024,"1,736.50"
18-09-2024,"1,756.50"
17-09-2024,"1,813.75"
16-09-2024,"1,811.85"
13-09-2024,"1,812.80"
12-09-2024,"1,807.60"
11-09-2024,"1,778.75"
10-09-2024,"1,779.10"
09-09-2024,"1,746.75"
06-09-2024,"1,756.10"
05-09-2024,"1,790.55"
04-09-2024,"1,785.25"
03-09-2024,"1,790.45"
02-09-2024,"1,806.65"
