Date ,Close 
02-09-2025,406.75
01-09-2025,405.85
29-08-2025,409.75
28-08-2025,400.9
26-08-2025,403.35
25-08-2025,399.35
22-08-2025,398.3
21-08-2025,405.55
20-08-2025,406.05
19-08-2025,409.1
18-08-2025,406.3
14-08-2025,411.45
13-08-2025,414.1
12-08-2025,416.35
11-08-2025,416.85
08-08-2025,414.5
07-08-2025,413.6
06-08-2025,412
05-08-2025,414.15
04-08-2025,416.85
01-08-2025,416.45
31-07-2025,411.95
30-07-2025,407.6
29-07-2025,408.45
28-07-2025,409.9
25-07-2025,409.4
24-07-2025,409.95
23-07-2025,414.95
22-07-2025,416
21-07-2025,420.1
18-07-2025,422.75
17-07-2025,423.95
16-07-2025,424.6
15-07-2025,422.1
14-07-2025,419.4
11-07-2025,416.8
10-07-2025,416.85
09-07-2025,419.45
08-07-2025,417.2
07-07-2025,416.15
04-07-2025,412.55
03-07-2025,413.35
02-07-2025,412.95
01-07-2025,415.1
30-06-2025,416.45
27-06-2025,418.65
26-06-2025,420.3
25-06-2025,416.35
24-06-2025,414.35
23-06-2025,413.9
20-06-2025,418.55
19-06-2025,416
18-06-2025,415.9
17-06-2025,417.4
16-06-2025,418.2
13-06-2025,413.9
12-06-2025,421
11-06-2025,426.15
10-06-2025,427
09-06-2025,423.05
06-06-2025,421.05
05-06-2025,419.1
04-06-2025,417
03-06-2025,416.95
02-06-2025,419.3
30-05-2025,418.05
29-05-2025,418.75
28-05-2025,420.2
27-05-2025,433.9
26-05-2025,442.9
23-05-2025,436.3
22-05-2025,426.1
21-05-2025,433
20-05-2025,434.9
19-05-2025,435.35
16-05-2025,435.7
15-05-2025,432.65
14-05-2025,429.1
13-05-2025,427.9
12-05-2025,435.5
09-05-2025,423.55
08-05-2025,430.6
07-05-2025,431.15
06-05-2025,435.55
05-05-2025,436.95
02-05-2025,430.25
30-04-2025,425.8
29-04-2025,426
28-04-2025,428.8
25-04-2025,427.8
24-04-2025,430.05
23-04-2025,430.85
22-04-2025,433.6
21-04-2025,422.85
17-04-2025,427.25
16-04-2025,424.45
15-04-2025,420.4
11-04-2025,421.55
09-04-2025,416.3
08-04-2025,412.55
07-04-2025,406.05
04-04-2025,409.7
03-04-2025,409.4
02-04-2025,409.05
01-04-2025,406.65
28-03-2025,409.75
27-03-2025,409.45
26-03-2025,407.35
25-03-2025,409.8
24-03-2025,410.9
21-03-2025,405.55
20-03-2025,403.95
19-03-2025,403.05
18-03-2025,409.1
17-03-2025,407.95
13-03-2025,412.05
12-03-2025,412.4
11-03-2025,406.2
10-03-2025,405
07-03-2025,403.9
06-03-2025,405.7
05-03-2025,405.05
04-03-2025,394.85
03-03-2025,397.45
28-02-2025,395
27-02-2025,401.6
25-02-2025,404.85
24-02-2025,401.9
21-02-2025,400.9
20-02-2025,402.05
19-02-2025,406.4
18-02-2025,405.25
17-02-2025,408.6
14-02-2025,410.25
13-02-2025,409.7
12-02-2025,409.9
11-02-2025,418.3
10-02-2025,427.2
07-02-2025,430.85
06-02-2025,441.1
05-02-2025,448.15
04-02-2025,455.15
03-02-2025,454.35
01-02-2025,462.55
31-01-2025,447.5
30-01-2025,436.2
29-01-2025,433.35
28-01-2025,435.45
27-01-2025,440.1
24-01-2025,441.6
23-01-2025,440.2
22-01-2025,437
21-01-2025,437.55
20-01-2025,437.7
17-01-2025,440.2
16-01-2025,432.85
15-01-2025,437.35
14-01-2025,436.6
13-01-2025,439.05
10-01-2025,444.9
09-01-2025,450.1
08-01-2025,449.55
07-01-2025,441.1
06-01-2025,442.65
03-01-2025,481.6
02-01-2025,489.05
01-01-2025,483.95
31-12-2024,483.65
30-12-2024,477
27-12-2024,478.6
26-12-2024,476.95
24-12-2024,478.45
23-12-2024,474.25
20-12-2024,464.65
19-12-2024,466.55
18-12-2024,470.5
17-12-2024,469.55
16-12-2024,470.1
13-12-2024,470
12-12-2024,460.6
11-12-2024,465.25
10-12-2024,465.45
09-12-2024,464.95
06-12-2024,471.15
05-12-2024,467.5
04-12-2024,467.1
03-12-2024,472.55
02-12-2024,477.2
29-11-2024,476.75
28-11-2024,474.9
27-11-2024,476.95
26-11-2024,477
25-11-2024,476.8
22-11-2024,474.65
21-11-2024,457.15
19-11-2024,467.35
18-11-2024,466.55
14-11-2024,465.95
13-11-2024,472.2
12-11-2024,472.85
11-11-2024,476.95
08-11-2024,478.05
07-11-2024,477.9
06-11-2024,481.1
05-11-2024,480.2
04-11-2024,484.6
01-11-2024,490.3
31-10-2024,488.8
30-10-2024,491.55
29-10-2024,487.95
28-10-2024,484.15
25-10-2024,482.3
24-10-2024,471.7
23-10-2024,480.35
22-10-2024,481.8
21-10-2024,483.65
18-10-2024,486.7
17-10-2024,488.9
16-10-2024,493.2
15-10-2024,498.55
14-10-2024,496.95
11-10-2024,488.2
10-10-2024,492.05
09-10-2024,491.7
08-10-2024,507.95
07-10-2024,510.2
04-10-2024,503.55
03-10-2024,512.75
01-10-2024,516.2
30-09-2024,518.15
27-09-2024,522.7
26-09-2024,522.75
25-09-2024,517.55
24-09-2024,515.25
23-09-2024,516.95
20-09-2024,514.4
19-09-2024,508.25
18-09-2024,507.35
17-09-2024,507.75
16-09-2024,511.1
13-09-2024,513.85
12-09-2024,519.5
11-09-2024,514.35
10-09-2024,513.6
09-09-2024,511.75
06-09-2024,501.7
05-09-2024,511.2
04-09-2024,506.35
03-09-2024,509.4
02-09-2024,510.05
