Date ,Close 
02-09-2025,"12,620.00"
01-09-2025,"12,544.00"
29-08-2025,"12,770.00"
28-08-2025,"12,966.00"
26-08-2025,"12,997.00"
25-08-2025,"13,265.00"
22-08-2025,"13,545.00"
21-08-2025,"13,700.00"
20-08-2025,"13,642.00"
19-08-2025,"13,785.00"
18-08-2025,"14,523.00"
14-08-2025,"14,136.00"
13-08-2025,"13,917.00"
12-08-2025,"13,805.00"
11-08-2025,"14,047.00"
08-08-2025,"13,718.00"
07-08-2025,"13,780.00"
06-08-2025,"13,607.00"
05-08-2025,"13,861.00"
04-08-2025,"13,899.00"
