Date ,Close 
02-09-2025,739.65
01-09-2025,717.2
29-08-2025,694.3
28-08-2025,664
26-08-2025,671.3
25-08-2025,677.2
22-08-2025,679.85
21-08-2025,677.55
20-08-2025,674.25
19-08-2025,676.8
18-08-2025,669.15
14-08-2025,665.95
13-08-2025,670.45
12-08-2025,658.55
11-08-2025,664.9
08-08-2025,666.4
07-08-2025,681.55
06-08-2025,680.55
05-08-2025,680.25
04-08-2025,662.25
01-08-2025,651.3
31-07-2025,661.7
30-07-2025,660.35
29-07-2025,659.05
28-07-2025,658.95
25-07-2025,662.55
24-07-2025,680.35
23-07-2025,682.95
22-07-2025,683.8
21-07-2025,680.65
18-07-2025,667.6
17-07-2025,689.35
16-07-2025,675.35
15-07-2025,677.45
14-07-2025,674.8
11-07-2025,667.75
10-07-2025,677.3
09-07-2025,672.05
08-07-2025,675.8
07-07-2025,680.45
04-07-2025,676.6
03-07-2025,667.45
02-07-2025,666.1
01-07-2025,683.05
30-06-2025,682.15
27-06-2025,672.2
26-06-2025,674.75
25-06-2025,676.6
24-06-2025,682.45
23-06-2025,683.3
20-06-2025,688.25
19-06-2025,666.7
18-06-2025,683.95
17-06-2025,694.1
16-06-2025,682.2
13-06-2025,672.2
12-06-2025,675.9
11-06-2025,695.75
10-06-2025,690.55
09-06-2025,694.65
06-06-2025,681.6
05-06-2025,696.5
04-06-2025,689.95
03-06-2025,678.35
02-06-2025,679.1
30-05-2025,686.7
29-05-2025,697.05
28-05-2025,687.75
27-05-2025,694.7
26-05-2025,697.75
23-05-2025,696.45
22-05-2025,696.45
21-05-2025,694
20-05-2025,691
19-05-2025,696.65
16-05-2025,696.45
15-05-2025,678.2
14-05-2025,673
13-05-2025,652.15
12-05-2025,645.8
09-05-2025,609.6
08-05-2025,610.25
07-05-2025,609.4
06-05-2025,598.45
05-05-2025,635.1
02-05-2025,622.15
30-04-2025,626.8
29-04-2025,638.45
28-04-2025,633.6
25-04-2025,633.1
24-04-2025,646
23-04-2025,660.15
22-04-2025,645.3
21-04-2025,650.6
17-04-2025,619.85
16-04-2025,598.75
15-04-2025,589.25
11-04-2025,572.4
09-04-2025,551
08-04-2025,549.4
07-04-2025,540.5
04-04-2025,575.2
03-04-2025,615.95
02-04-2025,623.6
01-04-2025,615
28-03-2025,638.5
27-03-2025,637.15
26-03-2025,635.8
25-03-2025,626.9
24-03-2025,632.9
21-03-2025,641.25
20-03-2025,654.6
19-03-2025,663.3
18-03-2025,635.15
17-03-2025,610.1
13-03-2025,599.1
12-03-2025,608.4
11-03-2025,608.15
10-03-2025,596.8
07-03-2025,630.05
06-03-2025,628.1
05-03-2025,612.9
04-03-2025,603.3
03-03-2025,586.7
28-02-2025,572.6
27-02-2025,580.35
25-02-2025,598.5
24-02-2025,602.5
21-02-2025,589.95
20-02-2025,595.8
19-02-2025,584.2
18-02-2025,578.75
17-02-2025,583
14-02-2025,552.35
13-02-2025,579.5
12-02-2025,576.75
11-02-2025,588
10-02-2025,592
07-02-2025,617.45
06-02-2025,614.65
05-02-2025,629.6
04-02-2025,603.85
03-02-2025,585.5
01-02-2025,612
31-01-2025,634.85
30-01-2025,620.6
29-01-2025,625.75
28-01-2025,574.95
27-01-2025,595.45
24-01-2025,620.55
23-01-2025,627.9
22-01-2025,637.25
21-01-2025,658.05
20-01-2025,684
17-01-2025,649.15
16-01-2025,627
15-01-2025,610.3
14-01-2025,640.15
13-01-2025,615.1
10-01-2025,650.2
09-01-2025,678.15
08-01-2025,694.6
07-01-2025,718
06-01-2025,714.3
03-01-2025,736.75
02-01-2025,748
01-01-2025,741
31-12-2024,728
30-12-2024,735.85
27-12-2024,748.25
26-12-2024,743.75
24-12-2024,713.7
23-12-2024,727.6
20-12-2024,730.05
19-12-2024,764.65
18-12-2024,766.8
17-12-2024,770.8
16-12-2024,770.95
13-12-2024,769
12-12-2024,783.15
11-12-2024,783.1
10-12-2024,797.2
09-12-2024,793.5
06-12-2024,782.5
05-12-2024,769.35
04-12-2024,752.2
03-12-2024,761.3
02-12-2024,755.2
29-11-2024,732.25
28-11-2024,752.45
27-11-2024,764.3
26-11-2024,735.45
25-11-2024,736.7
22-11-2024,730.05
21-11-2024,711.3
19-11-2024,718.3
18-11-2024,702.8
14-11-2024,695.1
13-11-2024,689.05
12-11-2024,712.7
11-11-2024,727.5
08-11-2024,716.25
07-11-2024,727
06-11-2024,725.5
05-11-2024,704.85
04-11-2024,715.85
01-11-2024,720.6
31-10-2024,704.4
30-10-2024,714.1
29-10-2024,717.85
28-10-2024,711.9
25-10-2024,743.5
24-10-2024,733.8
23-10-2024,740.5
22-10-2024,755.2
21-10-2024,775.6
18-10-2024,819
17-10-2024,837.2
16-10-2024,834.7
15-10-2024,832.7
14-10-2024,855.3
11-10-2024,858.15
10-10-2024,841.75
09-10-2024,803.5
08-10-2024,780.4
07-10-2024,759.15
04-10-2024,718.75
03-10-2024,738.4
01-10-2024,751.3
30-09-2024,759.05
27-09-2024,761.75
26-09-2024,772.1
25-09-2024,775.85
24-09-2024,781.85
23-09-2024,773.95
20-09-2024,746.5
19-09-2024,735.95
18-09-2024,743.25
17-09-2024,731.1
16-09-2024,714.2
13-09-2024,713.7
12-09-2024,729.15
11-09-2024,689.75
10-09-2024,664.6
09-09-2024,664.15
06-09-2024,673.55
05-09-2024,687.5
04-09-2024,688.95
03-09-2024,689.4
02-09-2024,683.6
