Date ,Close 
02-09-2025,"1,582.80"
01-09-2025,"1,574.20"
29-08-2025,"1,525.60"
28-08-2025,"1,519.40"
26-08-2025,"1,517.90"
25-08-2025,"1,562.00"
22-08-2025,"1,556.00"
21-08-2025,"1,553.60"
20-08-2025,"1,567.90"
19-08-2025,"1,570.00"
18-08-2025,"1,552.60"
14-08-2025,"1,479.20"
13-08-2025,"1,465.90"
12-08-2025,"1,464.80"
11-08-2025,"1,474.20"
08-08-2025,"1,491.60"
07-08-2025,"1,494.70"
06-08-2025,"1,488.70"
05-08-2025,"1,502.80"
04-08-2025,"1,508.60"
01-08-2025,"1,482.60"
31-07-2025,"1,500.60"
30-07-2025,"1,528.00"
29-07-2025,"1,510.30"
28-07-2025,"1,507.80"
25-07-2025,"1,523.60"
24-07-2025,"1,552.20"
23-07-2025,"1,572.70"
22-07-2025,"1,578.60"
21-07-2025,"1,531.60"
18-07-2025,"1,518.50"
17-07-2025,"1,532.60"
16-07-2025,"1,525.00"
15-07-2025,"1,538.00"
14-07-2025,"1,526.40"
11-07-2025,"1,527.80"
10-07-2025,"1,529.70"
09-07-2025,"1,523.70"
08-07-2025,"1,532.10"
07-07-2025,"1,537.60"
04-07-2025,"1,577.60"
03-07-2025,"1,572.60"
02-07-2025,"1,550.50"
01-07-2025,"1,547.90"
30-06-2025,"1,551.10"
27-06-2025,"1,566.80"
26-06-2025,"1,574.00"
25-06-2025,"1,569.30"
24-06-2025,"1,573.30"
23-06-2025,"1,563.10"
20-06-2025,"1,533.50"
19-06-2025,"1,518.30"
18-06-2025,"1,535.70"
17-06-2025,"1,528.60"
16-06-2025,"1,553.10"
13-06-2025,"1,541.10"
12-06-2025,"1,556.80"
11-06-2025,"1,579.10"
10-06-2025,"1,569.60"
09-06-2025,"1,543.80"
06-06-2025,"1,523.20"
05-06-2025,"1,488.00"
04-06-2025,"1,500.00"
03-06-2025,"1,502.30"
02-06-2025,"1,514.80"
30-05-2025,"1,527.00"
29-05-2025,"1,550.70"
28-05-2025,"1,548.80"
27-05-2025,"1,572.80"
26-05-2025,"1,567.40"
23-05-2025,"1,573.60"
22-05-2025,"1,566.40"
21-05-2025,"1,577.20"
20-05-2025,"1,559.80"
19-05-2025,"1,585.00"
16-05-2025,"1,577.40"
15-05-2025,"1,593.20"
14-05-2025,"1,598.20"
13-05-2025,"1,593.90"
12-05-2025,"1,583.10"
09-05-2025,"1,548.30"
08-05-2025,"1,537.20"
07-05-2025,"1,579.10"
06-05-2025,"1,580.40"
05-05-2025,"1,582.30"
02-05-2025,"1,567.00"
30-04-2025,"1,601.00"
29-04-2025,"1,622.80"
28-04-2025,"1,609.60"
25-04-2025,"1,599.80"
24-04-2025,"1,604.60"
