Date ,Close 
02-09-2025,"2,779.80"
01-09-2025,"2,803.90"
29-08-2025,"2,775.60"
28-08-2025,"2,784.30"
26-08-2025,"2,796.20"
25-08-2025,"2,811.40"
22-08-2025,"2,813.80"
21-08-2025,"2,881.20"
20-08-2025,"2,864.90"
19-08-2025,"2,828.30"
18-08-2025,"2,845.90"
14-08-2025,"2,764.90"
13-08-2025,"2,745.90"
12-08-2025,"2,740.40"
11-08-2025,"2,758.90"
08-08-2025,"2,691.60"
07-08-2025,"2,743.70"
06-08-2025,"2,765.80"
05-08-2025,"2,797.20"
04-08-2025,"2,787.80"
01-08-2025,"2,722.20"
31-07-2025,"2,746.40"
30-07-2025,"2,758.60"
29-07-2025,"2,743.00"
28-07-2025,"2,727.20"
25-07-2025,"2,708.60"
24-07-2025,"2,735.90"
23-07-2025,"2,709.10"
22-07-2025,"2,722.70"
21-07-2025,"2,741.90"
18-07-2025,"2,728.50"
17-07-2025,"2,766.30"
16-07-2025,"2,762.40"
15-07-2025,"2,778.60"
14-07-2025,"2,784.40"
11-07-2025,"2,762.00"
10-07-2025,"2,775.10"
09-07-2025,"2,797.90"
08-07-2025,"2,820.80"
07-07-2025,"2,779.10"
04-07-2025,"2,805.90"
03-07-2025,"2,817.60"
02-07-2025,"2,849.80"
01-07-2025,"2,848.10"
30-06-2025,"2,844.50"
27-06-2025,"2,861.10"
26-06-2025,"2,883.30"
25-06-2025,"2,831.80"
24-06-2025,"2,780.90"
23-06-2025,"2,723.70"
20-06-2025,"2,712.60"
19-06-2025,"2,693.20"
18-06-2025,"2,675.40"
17-06-2025,"2,671.40"
16-06-2025,"2,704.90"
13-06-2025,"2,663.80"
12-06-2025,"2,689.10"
11-06-2025,"2,722.20"
10-06-2025,"2,708.00"
09-06-2025,"2,608.50"
06-06-2025,"2,574.40"
05-06-2025,"2,554.40"
04-06-2025,"2,549.70"
03-06-2025,"2,552.40"
02-06-2025,"2,524.10"
30-05-2025,"2,545.80"
29-05-2025,"2,573.60"
28-05-2025,"2,577.60"
27-05-2025,"2,614.20"
26-05-2025,"2,656.40"
23-05-2025,"2,659.40"
22-05-2025,"2,674.60"
21-05-2025,"2,706.90"
20-05-2025,"2,720.80"
19-05-2025,"2,727.00"
16-05-2025,"2,804.20"
15-05-2025,"2,824.80"
14-05-2025,"2,737.20"
13-05-2025,"2,708.70"
12-05-2025,"2,742.80"
09-05-2025,"2,634.80"
08-05-2025,"2,698.70"
07-05-2025,"2,699.90"
06-05-2025,"2,728.70"
05-05-2025,"2,755.10"
02-05-2025,"2,718.30"
30-04-2025,"2,737.50"
29-04-2025,"2,745.70"
28-04-2025,"2,753.40"
25-04-2025,"2,734.80"
24-04-2025,"2,729.20"
23-04-2025,"2,685.60"
22-04-2025,"2,749.40"
21-04-2025,"2,756.90"
17-04-2025,"2,760.70"
16-04-2025,"2,702.80"
15-04-2025,"2,718.60"
11-04-2025,"2,651.25"
09-04-2025,"2,557.75"
08-04-2025,"2,590.05"
07-04-2025,"2,509.10"
04-04-2025,"2,616.90"
03-04-2025,"2,651.90"
02-04-2025,"2,616.50"
01-04-2025,"2,619.00"
28-03-2025,"2,611.15"
27-03-2025,"2,618.70"
26-03-2025,"2,581.60"
25-03-2025,"2,569.45"
24-03-2025,"2,513.20"
21-03-2025,"2,469.40"
20-03-2025,"2,468.15"
19-03-2025,"2,458.20"
18-03-2025,"2,421.65"
17-03-2025,"2,399.35"
13-03-2025,"2,370.20"
12-03-2025,"2,398.90"
11-03-2025,"2,413.55"
10-03-2025,"2,383.95"
07-03-2025,"2,407.25"
06-03-2025,"2,393.65"
05-03-2025,"2,391.65"
04-03-2025,"2,394.65"
03-03-2025,"2,377.45"
28-02-2025,"2,306.65"
27-02-2025,"2,339.95"
25-02-2025,"2,379.30"
24-02-2025,"2,393.70"
21-02-2025,"2,431.05"
20-02-2025,"2,453.70"
19-02-2025,"2,463.20"
18-02-2025,"2,463.20"
17-02-2025,"2,463.85"
14-02-2025,"2,431.30"
13-02-2025,"2,490.10"
12-02-2025,"2,484.95"
11-02-2025,"2,491.45"
10-02-2025,"2,473.25"
07-02-2025,"2,487.60"
06-02-2025,"2,499.00"
05-02-2025,"2,490.00"
04-02-2025,"2,484.70"
03-02-2025,"2,473.65"
01-02-2025,"2,440.75"
31-01-2025,"2,508.85"
30-01-2025,"2,491.70"
29-01-2025,"2,453.65"
28-01-2025,"2,411.30"
27-01-2025,"2,458.05"
24-01-2025,"2,490.75"
23-01-2025,"2,461.15"
22-01-2025,"2,388.15"
21-01-2025,"2,367.50"
20-01-2025,"2,402.00"
17-01-2025,"2,375.85"
16-01-2025,"2,350.70"
15-01-2025,"2,317.55"
14-01-2025,"2,310.60"
13-01-2025,"2,288.15"
10-01-2025,"2,364.10"
09-01-2025,"2,410.40"
08-01-2025,"2,435.75"
07-01-2025,"2,467.25"
06-01-2025,"2,460.55"
03-01-2025,"2,510.00"
02-01-2025,"2,543.95"
01-01-2025,"2,442.15"
31-12-2024,"2,442.70"
30-12-2024,"2,443.50"
27-12-2024,"2,480.30"
26-12-2024,"2,482.05"
24-12-2024,"2,501.85"
23-12-2024,"2,526.20"
20-12-2024,"2,488.70"
19-12-2024,"2,539.05"
18-12-2024,"2,594.15"
17-12-2024,"2,599.70"
16-12-2024,"2,685.15"
13-12-2024,"2,692.70"
12-12-2024,"2,660.05"
11-12-2024,"2,670.75"
10-12-2024,"2,655.30"
09-12-2024,"2,681.40"
06-12-2024,"2,701.90"
05-12-2024,"2,706.80"
04-12-2024,"2,717.30"
03-12-2024,"2,714.00"
