Date ,Close 
02-09-2025,"3,582.90"
01-09-2025,"3,584.30"
29-08-2025,"3,559.80"
28-08-2025,"3,576.90"
26-08-2025,"3,604.80"
25-08-2025,"3,674.50"
22-08-2025,"3,685.30"
21-08-2025,"3,647.40"
20-08-2025,"3,663.80"
19-08-2025,"3,651.60"
18-08-2025,"3,651.60"
14-08-2025,"3,623.00"
13-08-2025,"3,617.80"
12-08-2025,"3,626.10"
11-08-2025,"3,614.90"
08-08-2025,"3,573.20"
07-08-2025,"3,596.70"
06-08-2025,"3,524.10"
05-08-2025,"3,589.20"
04-08-2025,"3,612.80"
01-08-2025,"3,678.20"
31-07-2025,"3,741.90"
30-07-2025,"3,730.60"
29-07-2025,"3,768.10"
28-07-2025,"3,622.90"
25-07-2025,"3,603.80"
24-07-2025,"3,519.90"
23-07-2025,"3,553.70"
22-07-2025,"3,503.50"
21-07-2025,"3,524.00"
18-07-2025,"3,521.40"
17-07-2025,"3,504.60"
16-07-2025,"3,459.50"
15-07-2025,"3,439.60"
14-07-2025,"3,404.90"
11-07-2025,"3,314.20"
10-07-2025,"3,339.40"
09-07-2025,"3,353.70"
08-07-2025,"3,322.40"
07-07-2025,"3,352.30"
04-07-2025,"3,368.00"
03-07-2025,"3,334.10"
02-07-2025,"3,349.40"
01-07-2025,"3,416.70"
30-06-2025,"3,408.20"
27-06-2025,"3,341.40"
26-06-2025,"3,222.50"
25-06-2025,"3,226.70"
24-06-2025,"3,180.90"
23-06-2025,"3,165.50"
20-06-2025,"3,167.20"
19-06-2025,"3,164.00"
18-06-2025,"3,227.00"
17-06-2025,"3,255.40"
16-06-2025,"3,275.80"
13-06-2025,"3,252.50"
12-06-2025,"3,258.80"
11-06-2025,"3,205.80"
10-06-2025,"3,221.00"
09-06-2025,"3,180.70"
06-06-2025,"3,154.30"
05-06-2025,"3,141.70"
04-06-2025,"3,137.10"
03-06-2025,"3,135.00"
02-06-2025,"3,127.80"
30-05-2025,"3,174.70"
29-05-2025,"3,161.10"
28-05-2025,"3,165.90"
27-05-2025,"3,175.70"
26-05-2025,"3,187.40"
23-05-2025,"3,174.70"
22-05-2025,"3,212.00"
21-05-2025,"3,289.00"
20-05-2025,"3,241.50"
19-05-2025,"3,302.80"
16-05-2025,"3,266.80"
15-05-2025,"3,265.00"
14-05-2025,"3,244.90"
13-05-2025,"3,236.00"
12-05-2025,"3,237.70"
09-05-2025,"3,141.20"
08-05-2025,"3,185.80"
07-05-2025,"3,291.10"
06-05-2025,"3,270.10"
05-05-2025,"3,285.20"
02-05-2025,"3,255.20"
30-04-2025,"3,322.00"
