Date ,Close 
02-09-2025,314.95
01-09-2025,314.75
29-08-2025,308.2
28-08-2025,310.7
26-08-2025,312.1
25-08-2025,315.8
22-08-2025,316.45
21-08-2025,319.95
20-08-2025,319.95
19-08-2025,321.45
18-08-2025,314
14-08-2025,318.05
13-08-2025,322.5
12-08-2025,323.7
11-08-2025,320.95
08-08-2025,319.45
07-08-2025,310.35
06-08-2025,315.75
05-08-2025,315.1
04-08-2025,317.85
01-08-2025,317.85
31-07-2025,329.3
30-07-2025,337.05
29-07-2025,334.95
28-07-2025,333.4
25-07-2025,332.9
24-07-2025,341.4
23-07-2025,344.45
22-07-2025,340.35
21-07-2025,342.6
18-07-2025,343.5
17-07-2025,346.75
16-07-2025,347.85
15-07-2025,348.05
14-07-2025,344.4
11-07-2025,344.85
10-07-2025,350.95
09-07-2025,348.5
08-07-2025,355.6
07-07-2025,350.5
04-07-2025,346.2
03-07-2025,331.5
02-07-2025,331.8
01-07-2025,332.05
30-06-2025,331.95
27-06-2025,333
26-06-2025,329.75
25-06-2025,319.6
24-06-2025,319.25
23-06-2025,313.45
20-06-2025,313.5
19-06-2025,313.45
18-06-2025,315.85
17-06-2025,312.8
16-06-2025,316.4
13-06-2025,312.3
12-06-2025,318.65
11-06-2025,333.85
10-06-2025,320.1
09-06-2025,320.4
06-06-2025,316.7
05-06-2025,309.8
04-06-2025,311.55
03-06-2025,309.75
02-06-2025,316.6
30-05-2025,318.4
29-05-2025,319.15
28-05-2025,321.7
27-05-2025,317
26-05-2025,322.95
23-05-2025,318.9
22-05-2025,313.05
21-05-2025,315.85
20-05-2025,312.9
19-05-2025,317.2
16-05-2025,320.1
15-05-2025,317
14-05-2025,312.5
13-05-2025,306.9
12-05-2025,309.05
09-05-2025,306.85
08-05-2025,307.95
07-05-2025,316.9
06-05-2025,311.45
05-05-2025,321.05
02-05-2025,311.15
30-04-2025,310.05
29-04-2025,311.7
28-04-2025,310
25-04-2025,295.7
24-04-2025,302
23-04-2025,300.45
22-04-2025,306.1
21-04-2025,304.05
17-04-2025,298.35
16-04-2025,298.75
15-04-2025,294.4
11-04-2025,293.2
09-04-2025,287.95
08-04-2025,285.9
07-04-2025,273.7
04-04-2025,279.45
03-04-2025,286.8
02-04-2025,286.8
01-04-2025,284.6
28-03-2025,278.47
27-03-2025,276.06
26-03-2025,273.01
25-03-2025,279.11
24-03-2025,280.44
21-03-2025,279.66
20-03-2025,272.13
19-03-2025,265.26
18-03-2025,262.18
17-03-2025,261.42
13-03-2025,264.41
12-03-2025,266.32
11-03-2025,264.58
10-03-2025,256.93
07-03-2025,261.26
06-03-2025,265.04
05-03-2025,255.84
04-03-2025,249.92
03-03-2025,242.41
28-02-2025,237.3
27-02-2025,244.75
25-02-2025,248.45
24-02-2025,251
21-02-2025,251.3
20-02-2025,258.6
19-02-2025,255.6
18-02-2025,252.75
17-02-2025,252.3
14-02-2025,251
13-02-2025,255.75
12-02-2025,255.6
11-02-2025,255.15
10-02-2025,259.9
07-02-2025,264.3
06-02-2025,262.55
05-02-2025,261.25
04-02-2025,255.95
03-02-2025,249.55
01-02-2025,255.65
31-01-2025,261.1
30-01-2025,257.15
29-01-2025,257
28-01-2025,258.05
27-01-2025,261.3
24-01-2025,263.8
23-01-2025,271.25
22-01-2025,277.6
21-01-2025,280.2
20-01-2025,277.3
17-01-2025,273.6
16-01-2025,266.9
15-01-2025,267
14-01-2025,270.2
13-01-2025,265.3
10-01-2025,277.65
09-01-2025,280
08-01-2025,286.8
07-01-2025,282.8
06-01-2025,284.85
03-01-2025,296.4
02-01-2025,296.9
01-01-2025,295.3
31-12-2024,292.45
30-12-2024,293.3
27-12-2024,293.55
26-12-2024,295.6
24-12-2024,292
23-12-2024,289.1
20-12-2024,289.05
19-12-2024,294.55
18-12-2024,288.3
17-12-2024,293
16-12-2024,297.95
13-12-2024,301.7
12-12-2024,302.15
11-12-2024,307.45
10-12-2024,303.5
09-12-2024,303.45
06-12-2024,300.35
05-12-2024,297
04-12-2024,293.65
03-12-2024,294.25
02-12-2024,294.15
29-11-2024,292.1
28-11-2024,290.95
27-11-2024,293.45
26-11-2024,293.85
25-11-2024,296.55
22-11-2024,285.85
21-11-2024,282.4
19-11-2024,287.5
18-11-2024,289.2
14-11-2024,298.2
13-11-2024,305.85
12-11-2024,309.8
11-11-2024,312.55
08-11-2024,310.45
07-11-2024,315
06-11-2024,317
05-11-2024,307.95
04-11-2024,303.45
01-11-2024,313
31-10-2024,310.75
30-10-2024,311.3
29-10-2024,311.45
28-10-2024,310.4
25-10-2024,306.3
24-10-2024,321.45
23-10-2024,323.05
22-10-2024,322.9
21-10-2024,331.65
18-10-2024,342.5
17-10-2024,342.7
16-10-2024,350.75
15-10-2024,348.75
14-10-2024,340.75
11-10-2024,337.65
10-10-2024,335.45
09-10-2024,338.85
08-10-2024,338
07-10-2024,335
04-10-2024,340.25
03-10-2024,348.85
01-10-2024,368.25
30-09-2024,369.95
27-09-2024,367.3
26-09-2024,345.1
25-09-2024,339.8
24-09-2024,339.15
23-09-2024,338.1
20-09-2024,331.2
19-09-2024,324.45
18-09-2024,336.1
17-09-2024,338.4
16-09-2024,340.65
13-09-2024,342.3
12-09-2024,344.3
11-09-2024,340.25
10-09-2024,345.95
09-09-2024,347.8
06-09-2024,352.15
05-09-2024,360.7
04-09-2024,357.25
03-09-2024,355.4
02-09-2024,358.45
