Date ,Close 
02-09-2025,"1,569.20"
01-09-2025,"1,587.20"
29-08-2025,"1,589.40"
28-08-2025,"1,580.30"
26-08-2025,"1,579.80"
25-08-2025,"1,601.20"
22-08-2025,"1,592.80"
21-08-2025,"1,592.80"
20-08-2025,"1,546.10"
19-08-2025,"1,548.90"
18-08-2025,"1,565.20"
14-08-2025,"1,564.00"
13-08-2025,"1,561.00"
12-08-2025,"1,521.60"
11-08-2025,"1,504.80"
08-08-2025,"1,485.80"
07-08-2025,"1,491.00"
06-08-2025,"1,486.70"
05-08-2025,"1,499.80"
04-08-2025,"1,515.10"
01-08-2025,"1,502.80"
31-07-2025,"1,554.60"
30-07-2025,"1,559.40"
29-07-2025,"1,574.00"
28-07-2025,"1,572.00"
25-07-2025,"1,532.50"
24-07-2025,"1,487.90"
23-07-2025,"1,473.50"
22-07-2025,"1,464.40"
21-07-2025,"1,473.90"
18-07-2025,"1,482.30"
17-07-2025,"1,482.40"
16-07-2025,"1,475.80"
15-07-2025,"1,490.90"
14-07-2025,"1,484.00"
11-07-2025,"1,485.00"
10-07-2025,"1,477.80"
09-07-2025,"1,491.70"
08-07-2025,"1,488.30"
07-07-2025,"1,510.50"
04-07-2025,"1,513.30"
03-07-2025,"1,508.70"
02-07-2025,"1,497.60"
01-07-2025,"1,515.70"
30-06-2025,"1,505.90"
27-06-2025,"1,502.40"
26-06-2025,"1,513.80"
25-06-2025,"1,510.00"
24-06-2025,"1,502.40"
23-06-2025,"1,499.10"
20-06-2025,"1,499.70"
19-06-2025,"1,484.00"
18-06-2025,"1,498.10"
17-06-2025,"1,503.50"
16-06-2025,"1,527.00"
13-06-2025,"1,505.20"
12-06-2025,"1,502.80"
11-06-2025,"1,521.70"
10-06-2025,"1,510.80"
09-06-2025,"1,506.60"
06-06-2025,"1,504.20"
05-06-2025,"1,489.80"
04-06-2025,"1,471.90"
03-06-2025,"1,473.20"
02-06-2025,"1,470.20"
30-05-2025,"1,465.70"
29-05-2025,"1,476.90"
28-05-2025,"1,468.50"
27-05-2025,"1,480.50"
26-05-2025,"1,484.20"
23-05-2025,"1,484.20"
22-05-2025,"1,468.50"
21-05-2025,"1,482.40"
20-05-2025,"1,454.40"
19-05-2025,"1,491.60"
16-05-2025,"1,499.90"
15-05-2025,"1,502.20"
14-05-2025,"1,494.80"
13-05-2025,"1,520.10"
12-05-2025,"1,511.60"
09-05-2025,"1,480.00"
08-05-2025,"1,486.80"
07-05-2025,"1,508.80"
06-05-2025,"1,511.40"
05-05-2025,"1,542.90"
02-05-2025,"1,525.60"
30-04-2025,"1,550.10"
29-04-2025,"1,541.50"
28-04-2025,"1,555.10"
25-04-2025,"1,525.90"
24-04-2025,"1,551.70"
23-04-2025,"1,533.70"
22-04-2025,"1,528.20"
21-04-2025,"1,511.10"
17-04-2025,"1,515.20"
16-04-2025,"1,496.40"
15-04-2025,"1,481.80"
11-04-2025,"1,463.05"
09-04-2025,"1,415.60"
08-04-2025,"1,432.55"
07-04-2025,"1,384.70"
04-04-2025,"1,415.25"
03-04-2025,"1,495.70"
02-04-2025,"1,452.35"
01-04-2025,"1,444.25"
28-03-2025,"1,442.20"
27-03-2025,"1,482.90"
26-03-2025,"1,476.20"
