Date ,Close 
02-09-2025,"6,349.00"
01-09-2025,"6,280.00"
29-08-2025,"6,103.00"
28-08-2025,"6,133.00"
26-08-2025,"6,151.00"
25-08-2025,"5,990.50"
22-08-2025,"5,924.50"
21-08-2025,"5,975.00"
20-08-2025,"5,937.50"
19-08-2025,"5,938.50"
18-08-2025,"5,912.00"
14-08-2025,"5,764.00"
13-08-2025,"5,714.50"
12-08-2025,"5,658.00"
11-08-2025,"5,671.50"
08-08-2025,"5,663.00"
07-08-2025,"5,681.50"
06-08-2025,"5,668.00"
05-08-2025,"5,681.00"
04-08-2025,"5,621.00"
01-08-2025,"5,528.00"
31-07-2025,"5,468.50"
30-07-2025,"5,481.00"
29-07-2025,"5,470.50"
28-07-2025,"5,386.00"
25-07-2025,"5,433.00"
24-07-2025,"5,469.00"
23-07-2025,"5,441.50"
22-07-2025,"5,439.50"
21-07-2025,"5,558.00"
18-07-2025,"5,627.50"
17-07-2025,"5,650.00"
16-07-2025,"5,626.50"
15-07-2025,"5,591.00"
14-07-2025,"5,540.50"
11-07-2025,"5,612.50"
10-07-2025,"5,652.00"
09-07-2025,"5,695.00"
08-07-2025,"5,679.50"
07-07-2025,"5,682.50"
04-07-2025,"5,629.00"
03-07-2025,"5,716.00"
02-07-2025,"5,722.50"
01-07-2025,"5,715.50"
30-06-2025,"5,656.50"
27-06-2025,"5,660.00"
26-06-2025,"5,611.50"
25-06-2025,"5,576.00"
24-06-2025,"5,629.00"
23-06-2025,"5,552.50"
20-06-2025,"5,525.00"
19-06-2025,"5,493.50"
18-06-2025,"5,393.00"
17-06-2025,"5,341.00"
16-06-2025,"5,365.00"
13-06-2025,"5,319.00"
12-06-2025,"5,315.50"
11-06-2025,"5,352.00"
10-06-2025,"5,377.50"
09-06-2025,"5,391.00"
06-06-2025,"5,394.00"
05-06-2025,"5,308.50"
04-06-2025,"5,319.50"
03-06-2025,"5,354.00"
02-06-2025,"5,361.00"
30-05-2025,"5,333.50"
29-05-2025,"5,379.00"
28-05-2025,"5,326.50"
27-05-2025,"5,389.50"
26-05-2025,"5,427.50"
23-05-2025,"5,400.00"
22-05-2025,"5,387.00"
21-05-2025,"5,409.00"
