Date ,Close 
02-09-2025,"12,730.00"
01-09-2025,"12,826.00"
29-08-2025,"12,640.00"
28-08-2025,"12,521.00"
26-08-2025,"12,610.00"
25-08-2025,"12,606.00"
22-08-2025,"12,589.00"
21-08-2025,"12,870.00"
20-08-2025,"12,874.00"
19-08-2025,"12,863.00"
18-08-2025,"12,765.00"
14-08-2025,"12,317.00"
13-08-2025,"12,401.00"
12-08-2025,"12,449.00"
11-08-2025,"12,405.00"
08-08-2025,"12,157.00"
07-08-2025,"12,273.00"
06-08-2025,"12,226.00"
05-08-2025,"12,298.00"
04-08-2025,"12,257.00"
01-08-2025,"12,113.00"
31-07-2025,"12,249.00"
30-07-2025,"12,268.00"
29-07-2025,"12,221.00"
28-07-2025,"12,240.00"
25-07-2025,"12,250.00"
24-07-2025,"12,304.00"
23-07-2025,"12,372.00"
22-07-2025,"12,452.00"
21-07-2025,"12,577.00"
18-07-2025,"12,498.00"
17-07-2025,"12,495.00"
16-07-2025,"12,453.00"
15-07-2025,"12,502.00"
14-07-2025,"12,516.00"
11-07-2025,"12,495.00"
10-07-2025,"12,516.00"
09-07-2025,"12,562.00"
08-07-2025,"12,445.00"
07-07-2025,"12,345.00"
04-07-2025,"12,506.00"
03-07-2025,"12,398.00"
02-07-2025,"12,436.00"
01-07-2025,"12,210.00"
30-06-2025,"12,093.00"
27-06-2025,"12,213.00"
26-06-2025,"11,951.00"
25-06-2025,"11,733.00"
24-06-2025,"11,579.00"
23-06-2025,"11,449.00"
20-06-2025,"11,458.00"
19-06-2025,"11,420.00"
18-06-2025,"11,406.00"
17-06-2025,"11,383.00"
16-06-2025,"11,495.00"
13-06-2025,"11,224.00"
12-06-2025,"11,323.00"
11-06-2025,"11,464.00"
10-06-2025,"11,391.00"
09-06-2025,"11,260.00"
06-06-2025,"11,253.00"
05-06-2025,"11,159.00"
04-06-2025,"11,033.00"
03-06-2025,"11,035.00"
02-06-2025,"11,195.00"
30-05-2025,"11,210.00"
29-05-2025,"11,269.00"
28-05-2025,"11,238.00"
27-05-2025,"11,421.00"
26-05-2025,"11,689.00"
23-05-2025,"11,746.00"
22-05-2025,"11,680.00"
21-05-2025,"11,666.00"
20-05-2025,"11,697.00"
19-05-2025,"11,929.00"
16-05-2025,"11,905.00"
15-05-2025,"11,894.00"
14-05-2025,"11,672.00"
13-05-2025,"11,661.00"
12-05-2025,"11,736.00"
